task,model,learning_rate,bucket,accuracy,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,ne,train_steps_k,layer_order
mqar,hybsaas41l2h256d0.1dr2mlppelnstp30k0.001lr,0.001,50-99,0.4845,hyb,1,2,256,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas41l2h256d0.1dr2mlppelnstp30k0.001lr,0.001,100-149,0.519,hyb,1,2,256,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h64d0dr2mlppelnstp30k0.001lr,0.001,0-49,0.5805,hyb,2,1,64,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h64d0dr2mlppelnstp30k0.001lr,0.001,50-99,0.5035,hyb,2,1,64,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h64d0dr2mlppelnstp30k0.001lr,0.001,100-149,0.5095,hyb,2,1,64,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h64d0.1dr2mlppelnstp30k0.001lr,0.001,0-49,0.579,hyb,2,1,64,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h64d0.1dr2mlppelnstp30k0.001lr,0.001,50-99,0.5025,hyb,2,1,64,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h64d0.1dr2mlppelnstp30k0.001lr,0.001,100-149,0.487,hyb,2,1,64,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h256d0dr2mlppelnstp30k0.001lr,0.001,0-49,0.49,hyb,2,1,256,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h256d0dr2mlppelnstp30k0.001lr,0.001,50-99,0.4915,hyb,2,1,256,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h256d0dr2mlppelnstp30k0.001lr,0.001,100-149,0.497,hyb,2,1,256,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h256d0.1dr2mlppelnstp30k0.001lr,0.001,0-49,0.49,hyb,2,1,256,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h256d0.1dr2mlppelnstp30k0.001lr,0.001,50-99,0.4915,hyb,2,1,256,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l1h256d0.1dr2mlppelnstp30k0.001lr,0.001,100-149,0.497,hyb,2,1,256,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h64d0dr2mlppelnstp30k0.001lr,0.001,0-49,0.593,hyb,2,2,64,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h64d0dr2mlppelnstp30k0.001lr,0.001,50-99,0.508,hyb,2,2,64,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h64d0dr2mlppelnstp30k0.001lr,0.001,100-149,0.5025,hyb,2,2,64,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h64d0.1dr2mlppelnstp30k0.001lr,0.001,0-49,0.5755,hyb,2,2,64,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h64d0.1dr2mlppelnstp30k0.001lr,0.001,50-99,0.5035,hyb,2,2,64,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h64d0.1dr2mlppelnstp30k0.001lr,0.001,100-149,0.508,hyb,2,2,64,0.1,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h256d0dr2mlppelnstp30k0.001lr,0.001,0-49,0.588,hyb,2,2,256,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h256d0dr2mlppelnstp30k0.001lr,0.001,50-99,0.4895,hyb,2,2,256,0,2,s4,True,True,-,30,saa
mqar,hybsaas42l2h256d0dr2mlppelnstp30k0.001lr,0.001,100-149,0.5005,hyb,2,2,256,0,2,s4,True,True,-,30,saa
mqar,hybsaamamba1l1h64d0dr2mlppelnstp30k0.001lr,0.001,0-49,0.5985,hyb,1,1,64,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h64d0dr2mlppelnstp30k0.001lr,0.001,50-99,0.5015,hyb,1,1,64,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h64d0dr2mlppelnstp30k0.001lr,0.001,100-149,0.51,hyb,1,1,64,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h64d0.1dr2mlppelnstp30k0.001lr,0.001,0-49,0.5985,hyb,1,1,64,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h64d0.1dr2mlppelnstp30k0.001lr,0.001,50-99,0.5055,hyb,1,1,64,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h64d0.1dr2mlppelnstp30k0.001lr,0.001,100-149,0.5125,hyb,1,1,64,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h256d0dr2mlppelnstp30k0.001lr,0.001,0-49,0.5935,hyb,1,1,256,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h256d0dr2mlppelnstp30k0.001lr,0.001,50-99,0.5175,hyb,1,1,256,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h256d0dr2mlppelnstp30k0.001lr,0.001,100-149,0.489,hyb,1,1,256,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h256d0.1dr2mlppelnstp30k0.001lr,0.001,0-49,0.5855,hyb,1,1,256,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h256d0.1dr2mlppelnstp30k0.001lr,0.001,50-99,0.502,hyb,1,1,256,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l1h256d0.1dr2mlppelnstp30k0.001lr,0.001,100-149,0.4875,hyb,1,1,256,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l2h64d0dr2mlppelnstp30k0.001lr,0.001,0-49,0.5835,hyb,1,2,64,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l2h64d0dr2mlppelnstp30k0.001lr,0.001,50-99,0.5115,hyb,1,2,64,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l2h64d0dr2mlppelnstp30k0.001lr,0.001,100-149,0.512,hyb,1,2,64,0,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l2h64d0.1dr2mlppelnstp30k0.001lr,0.001,0-49,0.597,hyb,1,2,64,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l2h64d0.1dr2mlppelnstp30k0.001lr,0.001,50-99,0.495,hyb,1,2,64,0.1,2,mamba,True,True,-,30,saa
mqar,hybsaamamba1l2h64d0.1dr2mlppelnstp30k0.001lr,0.001,100-149,0.502,hyb,1,2,64,0.1,2,mamba,True,True,-,30,saa
mqar,olmohybsssa1l1h16d0drnestp30k0.001lr,0.001,0-49,0.0,olmohyb,1,1,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h16d0drnestp30k0.001lr,0.001,100-149,0.0,olmohyb,1,1,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h16d0drnestp30k0.001lr,0.001,50-99,0.0,olmohyb,1,1,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h16d0.1drnestp30k0.001lr,0.001,0-49,0.735,olmohyb,1,1,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h16d0.1drnestp30k0.001lr,0.001,100-149,0.5085,olmohyb,1,1,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h16d0.1drnestp30k0.001lr,0.001,50-99,0.511,olmohyb,1,1,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h64d0drnestp30k0.001lr,0.001,0-49,1.0,olmohyb,1,1,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h64d0drnestp30k0.001lr,0.001,100-149,0.5185,olmohyb,1,1,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h64d0drnestp30k0.001lr,0.001,50-99,0.646,olmohyb,1,1,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h64d0.1drnestp30k0.001lr,0.001,0-49,1.0,olmohyb,1,1,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h64d0.1drnestp30k0.001lr,0.001,100-149,0.4965,olmohyb,1,1,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l1h64d0.1drnestp30k0.001lr,0.001,50-99,0.6285,olmohyb,1,1,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h16d0drnestp30k0.001lr,0.001,0-49,0.0,olmohyb,1,2,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h16d0drnestp30k0.001lr,0.001,100-149,0.0,olmohyb,1,2,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h16d0drnestp30k0.001lr,0.001,50-99,0.0,olmohyb,1,2,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h16d0.1drnestp30k0.001lr,0.001,0-49,0.0,olmohyb,1,2,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h16d0.1drnestp30k0.001lr,0.001,100-149,0.0,olmohyb,1,2,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h16d0.1drnestp30k0.001lr,0.001,50-99,0.0,olmohyb,1,2,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h64d0drnestp30k0.001lr,0.001,0-49,0.9765,olmohyb,1,2,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h64d0drnestp30k0.001lr,0.001,100-149,0.49,olmohyb,1,2,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h64d0drnestp30k0.001lr,0.001,50-99,0.5465,olmohyb,1,2,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h64d0.1drnestp30k0.001lr,0.001,0-49,1.0,olmohyb,1,2,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h64d0.1drnestp30k0.001lr,0.001,100-149,0.4985,olmohyb,1,2,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l2h64d0.1drnestp30k0.001lr,0.001,50-99,0.5045,olmohyb,1,2,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h16d0drnestp30k0.001lr,0.001,0-49,0.6445,olmohyb,1,4,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h16d0drnestp30k0.001lr,0.001,100-149,0.5005,olmohyb,1,4,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h16d0drnestp30k0.001lr,0.001,50-99,0.5135,olmohyb,1,4,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h16d0.1drnestp30k0.001lr,0.001,0-49,0.6025,olmohyb,1,4,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h16d0.1drnestp30k0.001lr,0.001,100-149,0.5005,olmohyb,1,4,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h16d0.1drnestp30k0.001lr,0.001,50-99,0.52,olmohyb,1,4,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h64d0drnestp30k0.001lr,0.001,0-49,0.0,olmohyb,1,4,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h64d0drnestp30k0.001lr,0.001,100-149,0.0,olmohyb,1,4,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h64d0drnestp30k0.001lr,0.001,50-99,0.0,olmohyb,1,4,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h64d0.1drnestp30k0.001lr,0.001,0-49,0.9905,olmohyb,1,4,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h64d0.1drnestp30k0.001lr,0.001,100-149,0.494,olmohyb,1,4,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa1l4h64d0.1drnestp30k0.001lr,0.001,50-99,0.56,olmohyb,1,4,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h16d0drnestp30k0.001lr,0.001,0-49,0.92,olmohyb,2,1,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h16d0drnestp30k0.001lr,0.001,100-149,0.507,olmohyb,2,1,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h16d0drnestp30k0.001lr,0.001,50-99,0.5335,olmohyb,2,1,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h16d0.1drnestp30k0.001lr,0.001,0-49,0.0,olmohyb,2,1,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h16d0.1drnestp30k0.001lr,0.001,100-149,0.0,olmohyb,2,1,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h16d0.1drnestp30k0.001lr,0.001,50-99,0.0,olmohyb,2,1,16,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h64d0drnestp30k0.001lr,0.001,0-49,0.0,olmohyb,2,1,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h64d0drnestp30k0.001lr,0.001,100-149,0.0,olmohyb,2,1,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h64d0drnestp30k0.001lr,0.001,50-99,0.0,olmohyb,2,1,64,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h64d0.1drnestp30k0.001lr,0.001,0-49,0.0,olmohyb,2,1,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h64d0.1drnestp30k0.001lr,0.001,100-149,0.0,olmohyb,2,1,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l1h64d0.1drnestp30k0.001lr,0.001,50-99,0.0,olmohyb,2,1,64,0.1,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l2h16d0drnestp30k0.001lr,0.001,0-49,0.764,olmohyb,2,2,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l2h16d0drnestp30k0.001lr,0.001,100-149,0.481,olmohyb,2,2,16,0,-,gdn,-,-,True,30,sssa
mqar,olmohybsssa2l2h16d0drnestp30k0.001lr,0.001,50-99,0.5,olmohyb,2,2,16,0,-,gdn,-,-,True,30,sssa
mqar,lm1l1h16d,0.001,0-50,0.514,lm,1,1,16,-,-,-,-,-,-,-,-
mqar,lm1l1h16d,0.001,51-100,0.4995,lm,1,1,16,-,-,-,-,-,-,-,-
mqar,lm1l1h16d,0.001,101-150,0.4805,lm,1,1,16,-,-,-,-,-,-,-,-
mqar,lm1l1h16d,0.0001,0-50,0.514,lm,1,1,16,-,-,-,-,-,-,-,-
mqar,lm1l1h16d,0.0001,51-100,0.4995,lm,1,1,16,-,-,-,-,-,-,-,-
mqar,lm1l1h16d,0.0001,101-150,0.4805,lm,1,1,16,-,-,-,-,-,-,-,-
mqar,lm1l1h64d,0.001,0-50,0.5795,lm,1,1,64,-,-,-,-,-,-,-,-
mqar,lm1l1h64d,0.001,51-100,0.509,lm,1,1,64,-,-,-,-,-,-,-,-
mqar,lm1l1h64d,0.001,101-150,0.5195,lm,1,1,64,-,-,-,-,-,-,-,-
mqar,lm1l1h64d,0.0001,0-50,0.576,lm,1,1,64,-,-,-,-,-,-,-,-
mqar,lm1l1h64d,0.0001,51-100,0.494,lm,1,1,64,-,-,-,-,-,-,-,-
mqar,lm1l1h64d,0.0001,101-150,0.506,lm,1,1,64,-,-,-,-,-,-,-,-
mqar,lm1l1h256d,0.001,0-50,0.591,lm,1,1,256,-,-,-,-,-,-,-,-
mqar,lm1l1h256d,0.001,51-100,0.4995,lm,1,1,256,-,-,-,-,-,-,-,-
mqar,lm1l1h256d,0.001,101-150,0.4805,lm,1,1,256,-,-,-,-,-,-,-,-
mqar,lm1l1h256d,0.0001,0-50,0.5855,lm,1,1,256,-,-,-,-,-,-,-,-
mqar,lm1l1h256d,0.0001,51-100,0.4805,lm,1,1,256,-,-,-,-,-,-,-,-
mqar,lm1l1h256d,0.0001,101-150,0.4095,lm,1,1,256,-,-,-,-,-,-,-,-
mqar,lm1l2h16d,0.001,0-50,0.5855,lm,1,2,16,-,-,-,-,-,-,-,-
mqar,lm1l2h16d,0.001,51-100,0.5005,lm,1,2,16,-,-,-,-,-,-,-,-
mqar,lm1l2h16d,0.001,101-150,0.507,lm,1,2,16,-,-,-,-,-,-,-,-
mqar,lm1l2h16d,0.0001,0-50,0.514,lm,1,2,16,-,-,-,-,-,-,-,-
mqar,lm1l2h16d,0.0001,51-100,0.4995,lm,1,2,16,-,-,-,-,-,-,-,-
mqar,lm1l2h16d,0.0001,101-150,0.4805,lm,1,2,16,-,-,-,-,-,-,-,-
mqar,lm1l2h64d,0.001,0-50,0.593,lm,1,2,64,-,-,-,-,-,-,-,-
mqar,lm1l2h64d,0.001,51-100,0.505,lm,1,2,64,-,-,-,-,-,-,-,-
mqar,lm1l2h64d,0.001,101-150,0.5195,lm,1,2,64,-,-,-,-,-,-,-,-
mqar,lm1l2h64d,0.0001,0-50,0.58,lm,1,2,64,-,-,-,-,-,-,-,-
mqar,lm1l2h64d,0.0001,51-100,0.502,lm,1,2,64,-,-,-,-,-,-,-,-
mqar,lm1l2h64d,0.0001,101-150,0.485,lm,1,2,64,-,-,-,-,-,-,-,-
mqar,lm1l2h256d,0.001,0-50,0.6005,lm,1,2,256,-,-,-,-,-,-,-,-
mqar,lm1l2h256d,0.001,51-100,0.5045,lm,1,2,256,-,-,-,-,-,-,-,-
mqar,lm1l2h256d,0.001,101-150,0.5075,lm,1,2,256,-,-,-,-,-,-,-,-
mqar,lm1l2h256d,0.0001,0-50,0.5935,lm,1,2,256,-,-,-,-,-,-,-,-
mqar,lm1l2h256d,0.0001,51-100,0.514,lm,1,2,256,-,-,-,-,-,-,-,-
mqar,lm1l2h256d,0.0001,101-150,0.4855,lm,1,2,256,-,-,-,-,-,-,-,-
mqar,lm1l4h16d,0.001,0-50,0.5885,lm,1,4,16,-,-,-,-,-,-,-,-
mqar,lm1l4h16d,0.001,51-100,0.4885,lm,1,4,16,-,-,-,-,-,-,-,-
mqar,lm1l4h16d,0.001,101-150,0.515,lm,1,4,16,-,-,-,-,-,-,-,-
mqar,lm1l4h16d,0.0001,0-50,0.584,lm,1,4,16,-,-,-,-,-,-,-,-
mqar,lm1l4h16d,0.0001,51-100,0.5025,lm,1,4,16,-,-,-,-,-,-,-,-
mqar,lm1l4h16d,0.0001,101-150,0.486,lm,1,4,16,-,-,-,-,-,-,-,-
mqar,lm1l4h64d,0.001,0-50,0.5825,lm,1,4,64,-,-,-,-,-,-,-,-
mqar,lm1l4h64d,0.001,51-100,0.504,lm,1,4,64,-,-,-,-,-,-,-,-
mqar,lm1l4h64d,0.001,101-150,0.5195,lm,1,4,64,-,-,-,-,-,-,-,-
mqar,lm1l4h64d,0.0001,0-50,0.5835,lm,1,4,64,-,-,-,-,-,-,-,-
mqar,lm1l4h64d,0.0001,51-100,0.5,lm,1,4,64,-,-,-,-,-,-,-,-
mqar,lm1l4h64d,0.0001,101-150,0.4805,lm,1,4,64,-,-,-,-,-,-,-,-
mqar,lm1l4h256d,0.001,0-50,0.597,lm,1,4,256,-,-,-,-,-,-,-,-
mqar,lm1l4h256d,0.001,51-100,0.475,lm,1,4,256,-,-,-,-,-,-,-,-
mqar,lm1l4h256d,0.001,101-150,0.4715,lm,1,4,256,-,-,-,-,-,-,-,-
mqar,lm1l4h256d,0.0001,0-50,0.598,lm,1,4,256,-,-,-,-,-,-,-,-
mqar,lm1l4h256d,0.0001,51-100,0.505,lm,1,4,256,-,-,-,-,-,-,-,-
mqar,lm1l4h256d,0.0001,101-150,0.5145,lm,1,4,256,-,-,-,-,-,-,-,-
mqar,lm2l1h16d,0.001,0-50,0.588,lm,2,1,16,-,-,-,-,-,-,-,-
mqar,lm2l1h16d,0.001,51-100,0.508,lm,2,1,16,-,-,-,-,-,-,-,-
mqar,lm2l1h16d,0.001,101-150,0.485,lm,2,1,16,-,-,-,-,-,-,-,-
mqar,lm2l1h16d,0.0001,0-50,0.5835,lm,2,1,16,-,-,-,-,-,-,-,-
mqar,lm2l1h16d,0.0001,51-100,0.502,lm,2,1,16,-,-,-,-,-,-,-,-
mqar,lm2l1h16d,0.0001,101-150,0.5195,lm,2,1,16,-,-,-,-,-,-,-,-
mqar,lm2l1h64d,0.001,0-50,0.589,lm,2,1,64,-,-,-,-,-,-,-,-
mqar,lm2l1h64d,0.001,51-100,0.484,lm,2,1,64,-,-,-,-,-,-,-,-
mqar,lm2l1h64d,0.001,101-150,0.4775,lm,2,1,64,-,-,-,-,-,-,-,-
mqar,lm2l1h64d,0.0001,0-50,0.589,lm,2,1,64,-,-,-,-,-,-,-,-
mqar,lm2l1h64d,0.0001,51-100,0.5165,lm,2,1,64,-,-,-,-,-,-,-,-
mqar,lm2l1h64d,0.0001,101-150,0.5195,lm,2,1,64,-,-,-,-,-,-,-,-
mqar,lm2l1h256d,0.001,0-50,0.5845,lm,2,1,256,-,-,-,-,-,-,-,-
mqar,lm2l1h256d,0.001,51-100,0.509,lm,2,1,256,-,-,-,-,-,-,-,-
mqar,lm2l1h256d,0.001,101-150,0.498,lm,2,1,256,-,-,-,-,-,-,-,-
mqar,lm2l1h256d,0.0001,0-50,0.593,lm,2,1,256,-,-,-,-,-,-,-,-
mqar,lm2l1h256d,0.0001,51-100,0.4975,lm,2,1,256,-,-,-,-,-,-,-,-
mqar,lm2l1h256d,0.0001,101-150,0.4865,lm,2,1,256,-,-,-,-,-,-,-,-
mqar,lm2l2h16d,0.001,0-50,0.593,lm,2,2,16,-,-,-,-,-,-,-,-
mqar,lm2l2h16d,0.001,51-100,0.5115,lm,2,2,16,-,-,-,-,-,-,-,-
mqar,lm2l2h16d,0.001,101-150,0.4825,lm,2,2,16,-,-,-,-,-,-,-,-
mqar,lm2l2h16d,0.0001,0-50,0.5865,lm,2,2,16,-,-,-,-,-,-,-,-
mqar,lm2l2h16d,0.0001,51-100,0.5005,lm,2,2,16,-,-,-,-,-,-,-,-
mqar,lm2l2h16d,0.0001,101-150,0.5195,lm,2,2,16,-,-,-,-,-,-,-,-
mqar,lm2l2h64d,0.001,0-50,0.588,lm,2,2,64,-,-,-,-,-,-,-,-
mqar,lm2l2h64d,0.001,51-100,0.498,lm,2,2,64,-,-,-,-,-,-,-,-
mqar,lm2l2h64d,0.001,101-150,0.5245,lm,2,2,64,-,-,-,-,-,-,-,-
mqar,lm2l2h64d,0.0001,0-50,0.5885,lm,2,2,64,-,-,-,-,-,-,-,-
mqar,lm2l2h64d,0.0001,51-100,0.487,lm,2,2,64,-,-,-,-,-,-,-,-
mqar,lm2l2h64d,0.0001,101-150,0.484,lm,2,2,64,-,-,-,-,-,-,-,-
mqar,lm2l2h256d,0.001,0-50,0.581,lm,2,2,256,-,-,-,-,-,-,-,-
mqar,lm2l2h256d,0.001,51-100,0.486,lm,2,2,256,-,-,-,-,-,-,-,-
mqar,lm2l2h256d,0.001,101-150,0.5145,lm,2,2,256,-,-,-,-,-,-,-,-
mqar,lm2l2h256d,0.0001,0-50,0.594,lm,2,2,256,-,-,-,-,-,-,-,-
mqar,lm2l2h256d,0.0001,51-100,0.485,lm,2,2,256,-,-,-,-,-,-,-,-
mqar,lm2l2h256d,0.0001,101-150,0.496,lm,2,2,256,-,-,-,-,-,-,-,-
mqar,lm2l4h16d,0.001,0-50,0.5955,lm,2,4,16,-,-,-,-,-,-,-,-
mqar,lm2l4h16d,0.001,51-100,0.488,lm,2,4,16,-,-,-,-,-,-,-,-
mqar,lm2l4h16d,0.001,101-150,0.481,lm,2,4,16,-,-,-,-,-,-,-,-
mqar,lm2l4h16d,0.0001,0-50,0.5865,lm,2,4,16,-,-,-,-,-,-,-,-
mqar,lm2l4h16d,0.0001,51-100,0.515,lm,2,4,16,-,-,-,-,-,-,-,-
mqar,lm2l4h16d,0.0001,101-150,0.501,lm,2,4,16,-,-,-,-,-,-,-,-
mqar,lm2l4h64d,0.001,0-50,0.587,lm,2,4,64,-,-,-,-,-,-,-,-
mqar,lm2l4h64d,0.001,51-100,0.5065,lm,2,4,64,-,-,-,-,-,-,-,-
mqar,lm2l4h64d,0.001,101-150,0.5195,lm,2,4,64,-,-,-,-,-,-,-,-
mqar,lm2l4h64d,0.0001,0-50,0.5865,lm,2,4,64,-,-,-,-,-,-,-,-
mqar,lm2l4h64d,0.0001,51-100,0.514,lm,2,4,64,-,-,-,-,-,-,-,-
mqar,lm2l4h64d,0.0001,101-150,0.4935,lm,2,4,64,-,-,-,-,-,-,-,-
mqar,lm2l4h256d,0.001,0-50,0.589,lm,2,4,256,-,-,-,-,-,-,-,-
mqar,lm2l4h256d,0.001,51-100,0.5125,lm,2,4,256,-,-,-,-,-,-,-,-
mqar,lm2l4h256d,0.001,101-150,0.5025,lm,2,4,256,-,-,-,-,-,-,-,-
mqar,lm2l4h256d,0.0001,0-50,0.596,lm,2,4,256,-,-,-,-,-,-,-,-
mqar,lm2l4h256d,0.0001,51-100,0.5,lm,2,4,256,-,-,-,-,-,-,-,-
mqar,lm2l4h256d,0.0001,101-150,0.5185,lm,2,4,256,-,-,-,-,-,-,-,-
mqar,lm4l1h16d,0.001,0-50,0.597,lm,4,1,16,-,-,-,-,-,-,-,-
mqar,lm4l1h16d,0.001,51-100,0.499,lm,4,1,16,-,-,-,-,-,-,-,-
mqar,lm4l1h16d,0.001,101-150,0.49,lm,4,1,16,-,-,-,-,-,-,-,-
mqar,lm4l1h16d,0.0001,0-50,0.593,lm,4,1,16,-,-,-,-,-,-,-,-
mqar,lm4l1h16d,0.0001,51-100,0.5005,lm,4,1,16,-,-,-,-,-,-,-,-
mqar,lm4l1h16d,0.0001,101-150,0.5005,lm,4,1,16,-,-,-,-,-,-,-,-
mqar,lm4l1h64d,0.001,0-50,0.5975,lm,4,1,64,-,-,-,-,-,-,-,-
mqar,lm4l1h64d,0.001,51-100,0.5015,lm,4,1,64,-,-,-,-,-,-,-,-
mqar,lm4l1h64d,0.001,101-150,0.4865,lm,4,1,64,-,-,-,-,-,-,-,-
mqar,lm4l1h64d,0.0001,0-50,0.582,lm,4,1,64,-,-,-,-,-,-,-,-
mqar,lm4l1h64d,0.0001,51-100,0.513,lm,4,1,64,-,-,-,-,-,-,-,-
mqar,lm4l1h64d,0.0001,101-150,0.505,lm,4,1,64,-,-,-,-,-,-,-,-
mqar,lm4l1h256d,0.001,0-50,0.583,lm,4,1,256,-,-,-,-,-,-,-,-
mqar,lm4l1h256d,0.001,51-100,0.4955,lm,4,1,256,-,-,-,-,-,-,-,-
mqar,lm4l1h256d,0.001,101-150,0.484,lm,4,1,256,-,-,-,-,-,-,-,-
mqar,lm4l1h256d,0.0001,0-50,0.575,lm,4,1,256,-,-,-,-,-,-,-,-
mqar,lm4l1h256d,0.0001,51-100,0.486,lm,4,1,256,-,-,-,-,-,-,-,-
mqar,lm4l1h256d,0.0001,101-150,0.4845,lm,4,1,256,-,-,-,-,-,-,-,-
mqar,lm4l2h16d,0.001,0-50,0.5875,lm,4,2,16,-,-,-,-,-,-,-,-
mqar,lm4l2h16d,0.001,51-100,0.52,lm,4,2,16,-,-,-,-,-,-,-,-
mqar,lm4l2h16d,0.001,101-150,0.48,lm,4,2,16,-,-,-,-,-,-,-,-
mqar,lm4l2h16d,0.0001,0-50,0.5835,lm,4,2,16,-,-,-,-,-,-,-,-
mqar,lm4l2h16d,0.0001,51-100,0.496,lm,4,2,16,-,-,-,-,-,-,-,-
mqar,lm4l2h16d,0.0001,101-150,0.4885,lm,4,2,16,-,-,-,-,-,-,-,-
mqar,lm4l2h64d,0.001,0-50,0.572,lm,4,2,64,-,-,-,-,-,-,-,-
mqar,lm4l2h64d,0.001,51-100,0.505,lm,4,2,64,-,-,-,-,-,-,-,-
