task,model,learning_rate,bucket,accuracy,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,train_steps_k,layer_order
sort,ssms48l64d0.1dr4mlplnstp60k0.001lr,0.001,100-124,0.0,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l64d0.1dr4mlplnstp60k0.001lr,0.001,125-149,0.0,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l64d0.1dr4mlplnstp60k0.0001lr,0.0001,0-24,0.001,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l64d0.1dr4mlplnstp60k0.0001lr,0.0001,25-49,0.0,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l64d0.1dr4mlplnstp60k0.0001lr,0.0001,50-74,0.0,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l64d0.1dr4mlplnstp60k0.0001lr,0.0001,75-99,0.0,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l64d0.1dr4mlplnstp60k0.0001lr,0.0001,100-124,0.0,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l64d0.1dr4mlplnstp60k0.0001lr,0.0001,125-149,0.0,ssm,8,-,64,0.1,4,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.001lr,0.001,0-24,0.999,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.001lr,0.001,25-49,0.088,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.001lr,0.001,50-74,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.001lr,0.001,75-99,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.001lr,0.001,100-124,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.001lr,0.001,125-149,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.0001lr,0.0001,0-24,0.058,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.0001lr,0.0001,25-49,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.0001lr,0.0001,50-74,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.0001lr,0.0001,75-99,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.0001lr,0.0001,100-124,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr2mlplnstp60k0.0001lr,0.0001,125-149,0.0,ssm,8,-,256,0,2,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.001lr,0.001,0-24,0.9945,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.001lr,0.001,25-49,0.062,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.001lr,0.001,50-74,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.001lr,0.001,75-99,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.001lr,0.001,100-124,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.001lr,0.001,125-149,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.0001lr,0.0001,0-24,0.018,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.0001lr,0.0001,25-49,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.0001lr,0.0001,50-74,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.0001lr,0.0001,75-99,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.0001lr,0.0001,100-124,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0dr4mlplnstp60k0.0001lr,0.0001,125-149,0.0,ssm,8,-,256,0,4,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.001lr,0.001,0-24,1.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.001lr,0.001,25-49,0.127,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.001lr,0.001,50-74,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.001lr,0.001,75-99,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.001lr,0.001,100-124,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.001lr,0.001,125-149,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.0001lr,0.0001,0-24,0.6705,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.0001lr,0.0001,25-49,0.0025,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.0001lr,0.0001,50-74,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.0001lr,0.0001,75-99,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.0001lr,0.0001,100-124,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr2mlplnstp60k0.0001lr,0.0001,125-149,0.0,ssm,8,-,256,0.1,2,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.001lr,0.001,0-24,0.965,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.001lr,0.001,25-49,0.1005,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.001lr,0.001,50-74,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.001lr,0.001,75-99,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.001lr,0.001,100-124,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.001lr,0.001,125-149,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.0001lr,0.0001,0-24,0.0115,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.0001lr,0.0001,25-49,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.0001lr,0.0001,50-74,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.0001lr,0.0001,75-99,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.0001lr,0.0001,100-124,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
sort,ssms48l256d0.1dr4mlplnstp60k0.0001lr,0.0001,125-149,0.0,ssm,8,-,256,0.1,4,s4,-,True,60,-
unique_copy,hybsas42l2h16d0dr2mlppenolnstp30k0.001lr,0.001,0-49,0.74,hyb,2,2,16,0,2,s4,True,False,30,sa
unique_copy,hybsas42l2h16d0dr2mlppenolnstp30k0.001lr,0.001,50-99,0.0,hyb,2,2,16,0,2,s4,True,False,30,sa
unique_copy,hybsas42l2h16d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.0,hyb,2,2,16,0,2,s4,True,False,30,sa
unique_copy,hybsas42l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,0-49,0.057,hyb,2,2,16,0.1,2,s4,True,False,30,sa
unique_copy,hybsas42l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,50-99,0.0,hyb,2,2,16,0.1,2,s4,True,False,30,sa
unique_copy,hybsas42l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.0,hyb,2,2,16,0.1,2,s4,True,False,30,sa
unique_copy,hybsas42l2h256d0dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,2,256,0,2,s4,True,False,30,sa
unique_copy,hybsas42l2h256d0dr2mlppenolnstp30k0.001lr,0.001,50-99,0.0205,hyb,2,2,256,0,2,s4,True,False,30,sa
unique_copy,hybsas42l2h256d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.0,hyb,2,2,256,0,2,s4,True,False,30,sa
unique_copy,1l1h16d,0.001,0-50,0.0,lm,1,1,16,-,-,-,-,-,-,-
unique_copy,1l1h16d,0.001,51-100,0.0,lm,1,1,16,-,-,-,-,-,-,-
unique_copy,1l1h16d,0.001,101-150,0.0,lm,1,1,16,-,-,-,-,-,-,-
unique_copy,1l1h16d,0.0001,0-50,0.0165,lm,1,1,16,-,-,-,-,-,-,-
unique_copy,1l1h16d,0.0001,51-100,0.0,lm,1,1,16,-,-,-,-,-,-,-
unique_copy,1l1h16d,0.0001,101-150,0.0,lm,1,1,16,-,-,-,-,-,-,-
unique_copy,1l1h64d,0.001,0-50,0.0195,lm,1,1,64,-,-,-,-,-,-,-
unique_copy,1l1h64d,0.001,51-100,0.0,lm,1,1,64,-,-,-,-,-,-,-
unique_copy,1l1h64d,0.001,101-150,0.0,lm,1,1,64,-,-,-,-,-,-,-
unique_copy,1l1h64d,0.0001,0-50,0.0075,lm,1,1,64,-,-,-,-,-,-,-
unique_copy,1l1h64d,0.0001,51-100,0.0,lm,1,1,64,-,-,-,-,-,-,-
unique_copy,1l1h64d,0.0001,101-150,0.0,lm,1,1,64,-,-,-,-,-,-,-
unique_copy,1l1h256d,0.001,0-50,0.042,lm,1,1,256,-,-,-,-,-,-,-
unique_copy,1l1h256d,0.001,51-100,0.0,lm,1,1,256,-,-,-,-,-,-,-
unique_copy,1l1h256d,0.001,101-150,0.0,lm,1,1,256,-,-,-,-,-,-,-
unique_copy,1l1h256d,0.0001,0-50,0.017,lm,1,1,256,-,-,-,-,-,-,-
unique_copy,1l1h256d,0.0001,51-100,0.0,lm,1,1,256,-,-,-,-,-,-,-
unique_copy,1l1h256d,0.0001,101-150,0.0,lm,1,1,256,-,-,-,-,-,-,-
unique_copy,1l2h16d,0.001,0-50,0.002,lm,1,2,16,-,-,-,-,-,-,-
unique_copy,1l2h16d,0.001,51-100,0.0,lm,1,2,16,-,-,-,-,-,-,-
unique_copy,1l2h16d,0.001,101-150,0.0,lm,1,2,16,-,-,-,-,-,-,-
unique_copy,1l2h16d,0.0001,0-50,0.017,lm,1,2,16,-,-,-,-,-,-,-
unique_copy,1l2h16d,0.0001,51-100,0.0,lm,1,2,16,-,-,-,-,-,-,-
unique_copy,1l2h16d,0.0001,101-150,0.0,lm,1,2,16,-,-,-,-,-,-,-
unique_copy,1l2h64d,0.001,0-50,0.022,lm,1,2,64,-,-,-,-,-,-,-
unique_copy,1l2h64d,0.001,51-100,0.0,lm,1,2,64,-,-,-,-,-,-,-
unique_copy,1l2h64d,0.001,101-150,0.0,lm,1,2,64,-,-,-,-,-,-,-
unique_copy,1l2h64d,0.0001,0-50,0.0085,lm,1,2,64,-,-,-,-,-,-,-
unique_copy,1l2h64d,0.0001,51-100,0.0,lm,1,2,64,-,-,-,-,-,-,-
unique_copy,1l2h64d,0.0001,101-150,0.0,lm,1,2,64,-,-,-,-,-,-,-
unique_copy,1l2h256d,0.001,0-50,0.077,lm,1,2,256,-,-,-,-,-,-,-
unique_copy,1l2h256d,0.001,51-100,0.0,lm,1,2,256,-,-,-,-,-,-,-
unique_copy,1l2h256d,0.001,101-150,0.0,lm,1,2,256,-,-,-,-,-,-,-
unique_copy,1l2h256d,0.0001,0-50,0.017,lm,1,2,256,-,-,-,-,-,-,-
unique_copy,1l2h256d,0.0001,51-100,0.0,lm,1,2,256,-,-,-,-,-,-,-
unique_copy,1l2h256d,0.0001,101-150,0.0,lm,1,2,256,-,-,-,-,-,-,-
unique_copy,1l4h16d,0.001,0-50,0.0155,lm,1,4,16,-,-,-,-,-,-,-
unique_copy,1l4h16d,0.001,51-100,0.0,lm,1,4,16,-,-,-,-,-,-,-
unique_copy,1l4h16d,0.001,101-150,0.0,lm,1,4,16,-,-,-,-,-,-,-
unique_copy,1l4h16d,0.0001,0-50,0.004,lm,1,4,16,-,-,-,-,-,-,-
unique_copy,1l4h16d,0.0001,51-100,0.0,lm,1,4,16,-,-,-,-,-,-,-
unique_copy,1l4h16d,0.0001,101-150,0.0,lm,1,4,16,-,-,-,-,-,-,-
unique_copy,1l4h64d,0.001,0-50,0.0215,lm,1,4,64,-,-,-,-,-,-,-
unique_copy,1l4h64d,0.001,51-100,0.0,lm,1,4,64,-,-,-,-,-,-,-
unique_copy,1l4h64d,0.001,101-150,0.0,lm,1,4,64,-,-,-,-,-,-,-
unique_copy,1l4h64d,0.0001,0-50,0.017,lm,1,4,64,-,-,-,-,-,-,-
unique_copy,1l4h64d,0.0001,51-100,0.0,lm,1,4,64,-,-,-,-,-,-,-
unique_copy,1l4h64d,0.0001,101-150,0.0,lm,1,4,64,-,-,-,-,-,-,-
unique_copy,1l4h256d,0.001,0-50,0.084,lm,1,4,256,-,-,-,-,-,-,-
unique_copy,1l4h256d,0.001,51-100,0.0,lm,1,4,256,-,-,-,-,-,-,-
unique_copy,1l4h256d,0.001,101-150,0.0,lm,1,4,256,-,-,-,-,-,-,-
unique_copy,1l4h256d,0.0001,0-50,0.0265,lm,1,4,256,-,-,-,-,-,-,-
unique_copy,1l4h256d,0.0001,51-100,0.0,lm,1,4,256,-,-,-,-,-,-,-
unique_copy,1l4h256d,0.0001,101-150,0.0,lm,1,4,256,-,-,-,-,-,-,-
unique_copy,2l1h16d,0.001,0-50,0.046,lm,2,1,16,-,-,-,-,-,-,-
unique_copy,2l1h16d,0.001,51-100,0.0,lm,2,1,16,-,-,-,-,-,-,-
unique_copy,2l1h16d,0.001,101-150,0.0,lm,2,1,16,-,-,-,-,-,-,-
unique_copy,2l1h16d,0.0001,0-50,0.0005,lm,2,1,16,-,-,-,-,-,-,-
unique_copy,2l1h16d,0.0001,51-100,0.0,lm,2,1,16,-,-,-,-,-,-,-
unique_copy,2l1h16d,0.0001,101-150,0.0,lm,2,1,16,-,-,-,-,-,-,-
unique_copy,2l1h64d,0.001,0-50,1.0,lm,2,1,64,-,-,-,-,-,-,-
unique_copy,2l1h64d,0.001,51-100,1.0,lm,2,1,64,-,-,-,-,-,-,-
unique_copy,2l1h64d,0.001,101-150,0.9965,lm,2,1,64,-,-,-,-,-,-,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,25-49,0.9995,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,50-74,0.9985,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,75-99,0.974,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,100-124,0.847,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,125-149,0.393,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,0-24,0.1485,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.0,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,50-74,0.0,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,100-124,0.0,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,2,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,25-49,0.9855,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,50-74,0.0685,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,75-99,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,100-124,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,125-149,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,0-24,0.164,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,50-74,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,2,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,25-49,0.9985,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,50-74,0.8705,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,75-99,0.588,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,100-124,0.292,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,125-149,0.0425,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.865,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,50-74,0.0835,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,100-124,0.0,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,2,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,25-49,0.991,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,50-74,0.8715,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,75-99,0.4315,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,100-124,0.1225,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,125-149,0.015,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,25-49,0.8645,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,50-74,0.035,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,100-124,0.0,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,2,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,25-49,0.9995,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,50-74,0.9915,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,75-99,0.967,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,100-124,0.843,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,125-149,0.412,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,0-24,0.206,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.0,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,50-74,0.0,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,100-124,0.0,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,4,64,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,25-49,0.996,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,50-74,0.831,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,75-99,0.081,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,100-124,0.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,125-149,0.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,0-24,0.1465,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,50-74,0.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,4,64,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,25-49,0.9825,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,50-74,0.9095,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,75-99,0.5485,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,100-124,0.1825,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,125-149,0.044,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,0-24,0.9985,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.1495,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,50-74,0.0,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,100-124,0.0,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,4,256,-,1,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,4,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,25-49,0.84,lm,2,4,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,50-74,0.3755,lm,2,4,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,75-99,0.1525,lm,2,4,256,-,2,-,True,True,30,-
unique_copy,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,100-124,0.023,lm,2,4,256,-,2,-,True,True,30,-
