task,model,learning_rate,num_bins,bins,train_range,train_len_min,train_len_max,max_eval_len,source_file,source_line,bin1_range,bin1_acc,bin2_range,bin2_acc,bin3_range,bin3_acc,bin4_range,bin4_acc,bin5_range,bin5_acc,bin6_range,bin6_acc,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,ne,train_steps_k,layer_order,mkar_key_len,mkar_vocab_size,mqar_query_fraction_lower,mqar_query_fraction_upper,mqar_monoid,mqar_monoid_n,mqar_key_size,selective_copy_marker_vocab_size,selective_copy_misc_vocab_size
abab_star,olmogdn4l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,abab_star/summaryssm58144_form_lang.txt,23,0-49,0.0,50-99,0.0,100-149,0.0,,,,,,,olmossm,4,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
abab_star,olmogdn4l64d0.1drnestp30k0.0003lr,0.0003,3,0-49|50-99|100-149,0-49,0,49,149,abab_star/summaryssm58144_form_lang.txt,24,0-49,0.0,50-99,0.0,100-149,0.0,,,,,,,olmossm,4,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
addition,hybsas42l2h16d0dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,1,0-49,0.0685,50-99,0.0,100-149,0.0,,,,,,,hyb,2,2,16,0,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas42l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,2,0-49,0.033,50-99,0.0,100-149,0.0,,,,,,,hyb,2,2,16,0.1,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas42l2h256d0dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,3,0-49,0.5855,50-99,0.0035,100-149,0.0,,,,,,,hyb,2,2,256,0,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas42l2h256d0.1dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,4,0-49,0.4055,50-99,0.0005,100-149,0.0,,,,,,,hyb,2,2,256,0.1,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas42l4h16d0dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,5,0-49,0.0465,50-99,0.0,100-149,0.0,,,,,,,hyb,2,4,16,0,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas42l4h16d0.1dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,6,0-49,0.042,50-99,0.0,100-149,0.0,,,,,,,hyb,2,4,16,0.1,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas42l4h256d0dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,7,0-49,0.934,50-99,0.023,100-149,0.0,,,,,,,hyb,2,4,256,0,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas42l4h256d0.1dr2mlppenolnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,8,0-49,0.536,50-99,0.004,100-149,0.0,,,,,,,hyb,2,4,256,0.1,2,s4,True,False,-,30,sa,-,-,-,-,-,-,-,-,-
addition,hybsas48l2h16d0dr2mlppenolnstp60k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,9,0-49,0.356,50-99,0.0,100-149,0.0,,,,,,,hyb,8,2,16,0,2,s4,True,False,-,60,sa,-,-,-,-,-,-,-,-,-
addition,hybsas48l2h16d0.1dr2mlppenolnstp60k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,addition/summaryhybrid42410.txt,10,0-49,0.1985,50-99,0.0,100-149,0.0,,,,,,,hyb,8,2,16,0.1,2,s4,True,False,-,60,sa,-,-,-,-,-,-,-,-,-
addition,lm1l1h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,1,0-50,0.036,51-100,0.0,101-150,0.0,,,,,,,lm,1,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l1h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,2,0-50,0.021,51-100,0.0,101-150,0.0,,,,,,,lm,1,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l1h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,3,0-50,0.0445,51-100,0.0,101-150,0.0,,,,,,,lm,1,1,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l1h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,4,0-50,0.0285,51-100,0.0,101-150,0.0,,,,,,,lm,1,1,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l1h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,5,0-50,0.015,51-100,0.0,101-150,0.0,,,,,,,lm,1,1,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l1h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,6,0-50,0.023,51-100,0.0,101-150,0.0,,,,,,,lm,1,1,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l2h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,7,0-50,0.022,51-100,0.0,101-150,0.0,,,,,,,lm,1,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l2h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,8,0-50,0.021,51-100,0.0,101-150,0.0,,,,,,,lm,1,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l2h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,9,0-50,0.0625,51-100,0.0,101-150,0.0,,,,,,,lm,1,2,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l2h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,10,0-50,0.015,51-100,0.0,101-150,0.0,,,,,,,lm,1,2,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l2h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,11,0-50,0.0435,51-100,0.0,101-150,0.0,,,,,,,lm,1,2,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l2h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,12,0-50,0.0505,51-100,0.0,101-150,0.0,,,,,,,lm,1,2,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l4h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,13,0-50,0.015,51-100,0.0,101-150,0.0,,,,,,,lm,1,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l4h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,14,0-50,0.021,51-100,0.0,101-150,0.0,,,,,,,lm,1,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l4h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,15,0-50,0.072,51-100,0.0,101-150,0.0,,,,,,,lm,1,4,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l4h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,16,0-50,0.018,51-100,0.0,101-150,0.0,,,,,,,lm,1,4,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l4h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,17,0-50,0.03,51-100,0.0,101-150,0.0,,,,,,,lm,1,4,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm1l4h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,18,0-50,0.0555,51-100,0.0,101-150,0.0,,,,,,,lm,1,4,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l1h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,19,0-50,0.039,51-100,0.0,101-150,0.0,,,,,,,lm,2,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l1h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,20,0-50,0.026,51-100,0.0,101-150,0.0,,,,,,,lm,2,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l1h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,21,0-50,0.1215,51-100,0.0,101-150,0.0,,,,,,,lm,2,1,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l1h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,22,0-50,0.0305,51-100,0.0,101-150,0.0,,,,,,,lm,2,1,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l1h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,23,0-50,0.01,51-100,0.0,101-150,0.0,,,,,,,lm,2,1,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l1h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,24,0-50,0.1105,51-100,0.0,101-150,0.0,,,,,,,lm,2,1,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l2h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,25,0-50,0.064,51-100,0.0,101-150,0.0,,,,,,,lm,2,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l2h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,26,0-50,0.027,51-100,0.0,101-150,0.0,,,,,,,lm,2,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l2h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,27,0-50,0.1565,51-100,0.0,101-150,0.0,,,,,,,lm,2,2,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l2h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,28,0-50,0.043,51-100,0.0,101-150,0.0,,,,,,,lm,2,2,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l2h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,29,0-50,0.0625,51-100,0.0,101-150,0.0,,,,,,,lm,2,2,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l2h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,30,0-50,0.1425,51-100,0.0,101-150,0.0,,,,,,,lm,2,2,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l4h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,31,0-50,0.059,51-100,0.0,101-150,0.0,,,,,,,lm,2,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l4h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,32,0-50,0.0295,51-100,0.0,101-150,0.0,,,,,,,lm,2,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l4h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,33,0-50,0.184,51-100,0.0,101-150,0.0,,,,,,,lm,2,4,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l4h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,34,0-50,0.05,51-100,0.0,101-150,0.0,,,,,,,lm,2,4,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l4h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,35,0-50,0.236,51-100,0.0,101-150,0.0,,,,,,,lm,2,4,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm2l4h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,36,0-50,0.166,51-100,0.0,101-150,0.0,,,,,,,lm,2,4,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l1h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,37,0-50,0.128,51-100,0.0,101-150,0.0,,,,,,,lm,4,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l1h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,38,0-50,0.0325,51-100,0.0,101-150,0.0,,,,,,,lm,4,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l1h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,39,0-50,0.385,51-100,0.0105,101-150,0.0,,,,,,,lm,4,1,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l1h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,40,0-50,0.115,51-100,0.0,101-150,0.0,,,,,,,lm,4,1,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l1h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,41,0-50,0.0675,51-100,0.0,101-150,0.0,,,,,,,lm,4,1,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l1h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,42,0-50,0.3575,51-100,0.004,101-150,0.0,,,,,,,lm,4,1,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l2h16d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,43,0-50,0.148,51-100,0.0,101-150,0.0,,,,,,,lm,4,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l2h16d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,44,0-50,0.03,51-100,0.0,101-150,0.0,,,,,,,lm,4,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l2h64d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,45,0-50,0.4345,51-100,0.005,101-150,0.0,,,,,,,lm,4,2,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l2h64d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,46,0-50,0.161,51-100,0.0,101-150,0.0,,,,,,,lm,4,2,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l2h256d,0.001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,47,0-50,0.0475,51-100,0.0,101-150,0.0,,,,,,,lm,4,2,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm4l2h256d,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,addition/summarylm41602.txt,48,0-50,0.378,51-100,0.0055,101-150,0.0,,,,,,,lm,4,2,256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,1,0-24,0.425,25-49,0.0005,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,2,0-24,0.143,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,3,0-24,0.4685,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,4,0-24,0.2695,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,5,0-24,0.428,25-49,0.0005,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,6,0-24,0.143,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,7,0-24,0.4685,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,8,0-24,0.2695,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,9,0-24,0.497,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,10,0-24,0.3885,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,11,0-24,0.199,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,256,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,12,0-24,0.4925,25-49,0.0015,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,256,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,13,0-24,0.497,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,14,0-24,0.3885,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,addition/summarylm41734.txt,15,0-24,0.199,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,,,lm,2,2,256,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,1,0-24,0.412,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,2,0-24,0.162,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,3,0-24,0.511,25-49,0.001,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,4,0-24,0.2235,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,5,0-24,0.4045,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,6,0-24,0.162,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,7,0-24,0.511,25-49,0.001,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,8,0-24,0.2235,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,64,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,9,0-24,0.32,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,10,0-24,0.4315,25-49,0.0005,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,11,0-24,0.3425,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,12,0-24,0.493,25-49,0.0025,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,13,0-24,0.32,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,14,0-24,0.4315,25-49,0.0005,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,15,0-24,0.3425,25-49,0.0,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,16,0-24,0.493,25-49,0.0025,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,2,256,-,2,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
addition,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,addition/summarylm41763.txt,17,0-24,0.4715,25-49,0.0005,50-74,0.0,75-99,0.0,100-124,0.0,125-149,0.0,lm,2,4,64,-,1,-,True,True,-,30,-,-,-,-,-,-,-,-,-,-
