task,model,learning_rate,bucket,accuracy,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,train_steps_k,layer_order
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,100-124,0.5165,lm,2,256,1,-,-,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,125-149,0.515,lm,2,256,1,-,-,-,True,True,30,-
parity,ssm1l16d0dr,0.001,0-50,0.6975,ssm,1,-,16,0,-,s4,-,-,-,-
parity,ssm1l16d0dr,0.001,51-100,0.483,ssm,1,-,16,0,-,s4,-,-,-,-
parity,ssm1l16d0dr,0.001,101-150,0.498,ssm,1,-,16,0,-,s4,-,-,-,-
parity,ssm1l16d0dr,0.0001,0-50,0.5285,ssm,1,-,16,0,-,s4,-,-,-,-
parity,ssm1l16d0dr,0.0001,51-100,0.5065,ssm,1,-,16,0,-,s4,-,-,-,-
parity,ssm1l16d0dr,0.0001,101-150,0.496,ssm,1,-,16,0,-,s4,-,-,-,-
parity,ssm1l64d0dr,0.001,0-50,0.7465,ssm,1,-,64,0,-,s4,-,-,-,-
parity,ssm1l64d0dr,0.001,51-100,0.5235,ssm,1,-,64,0,-,s4,-,-,-,-
parity,ssm1l64d0dr,0.001,101-150,0.4885,ssm,1,-,64,0,-,s4,-,-,-,-
parity,ssm1l64d0dr,0.0001,0-50,0.553,ssm,1,-,64,0,-,s4,-,-,-,-
parity,ssm1l64d0dr,0.0001,51-100,0.5125,ssm,1,-,64,0,-,s4,-,-,-,-
parity,ssm1l64d0dr,0.0001,101-150,0.491,ssm,1,-,64,0,-,s4,-,-,-,-
parity,ssm1l256d0dr,0.001,0-50,0.9935,ssm,1,-,256,0,-,s4,-,-,-,-
parity,ssm1l256d0dr,0.001,51-100,0.5675,ssm,1,-,256,0,-,s4,-,-,-,-
parity,ssm1l256d0dr,0.001,101-150,0.487,ssm,1,-,256,0,-,s4,-,-,-,-
parity,ssm1l256d0dr,0.0001,0-50,0.584,ssm,1,-,256,0,-,s4,-,-,-,-
parity,ssm1l256d0dr,0.0001,51-100,0.5195,ssm,1,-,256,0,-,s4,-,-,-,-
parity,ssm1l256d0dr,0.0001,101-150,0.5,ssm,1,-,256,0,-,s4,-,-,-,-
parity,ssm2l16d0dr,0.001,0-50,0.6825,ssm,2,-,16,0,-,s4,-,-,-,-
parity,ssm2l16d0dr,0.001,51-100,0.5095,ssm,2,-,16,0,-,s4,-,-,-,-
parity,ssm2l16d0dr,0.001,101-150,0.4375,ssm,2,-,16,0,-,s4,-,-,-,-
parity,ssm2l16d0dr,0.0001,0-50,0.547,ssm,2,-,16,0,-,s4,-,-,-,-
parity,ssm2l16d0dr,0.0001,51-100,0.508,ssm,2,-,16,0,-,s4,-,-,-,-
parity,ssm2l16d0dr,0.0001,101-150,0.5125,ssm,2,-,16,0,-,s4,-,-,-,-
parity,ssm2l64d0dr,0.001,0-50,0.996,ssm,2,-,64,0,-,s4,-,-,-,-
parity,ssm2l64d0dr,0.001,51-100,0.547,ssm,2,-,64,0,-,s4,-,-,-,-
parity,ssm2l64d0dr,0.001,101-150,0.4965,ssm,2,-,64,0,-,s4,-,-,-,-
parity,ssm2l64d0dr,0.0001,0-50,0.579,ssm,2,-,64,0,-,s4,-,-,-,-
parity,ssm2l64d0dr,0.0001,51-100,0.509,ssm,2,-,64,0,-,s4,-,-,-,-
parity,ssm2l64d0dr,0.0001,101-150,0.4945,ssm,2,-,64,0,-,s4,-,-,-,-
parity,ssm2l256d0dr,0.001,0-50,0.9515,ssm,2,-,256,0,-,s4,-,-,-,-
parity,ssm2l256d0dr,0.001,51-100,0.498,ssm,2,-,256,0,-,s4,-,-,-,-
parity,ssm2l256d0dr,0.001,101-150,0.511,ssm,2,-,256,0,-,s4,-,-,-,-
parity,ssm2l256d0dr,0.0001,0-50,0.671,ssm,2,-,256,0,-,s4,-,-,-,-
parity,ssm2l256d0dr,0.0001,51-100,0.4855,ssm,2,-,256,0,-,s4,-,-,-,-
parity,ssm2l256d0dr,0.0001,101-150,0.4665,ssm,2,-,256,0,-,s4,-,-,-,-
parity,ssm4l16d0dr,0.001,0-50,0.985,ssm,4,-,16,0,-,s4,-,-,-,-
parity,ssm4l16d0dr,0.001,51-100,0.586,ssm,4,-,16,0,-,s4,-,-,-,-
parity,ssm4l16d0dr,0.001,101-150,0.4865,ssm,4,-,16,0,-,s4,-,-,-,-
parity,ssm4l16d0dr,0.0001,0-50,0.5815,ssm,4,-,16,0,-,s4,-,-,-,-
parity,ssm4l16d0dr,0.0001,51-100,0.501,ssm,4,-,16,0,-,s4,-,-,-,-
parity,ssm4l16d0dr,0.0001,101-150,0.515,ssm,4,-,16,0,-,s4,-,-,-,-
parity,ssm4l64d0dr,0.001,0-50,0.9155,ssm,4,-,64,0,-,s4,-,-,-,-
parity,ssm4l64d0dr,0.001,51-100,0.513,ssm,4,-,64,0,-,s4,-,-,-,-
parity,ssm4l64d0dr,0.001,101-150,0.298,ssm,4,-,64,0,-,s4,-,-,-,-
parity,ssm4l64d0dr,0.0001,0-50,0.6665,ssm,4,-,64,0,-,s4,-,-,-,-
parity,ssm4l64d0dr,0.0001,51-100,0.501,ssm,4,-,64,0,-,s4,-,-,-,-
parity,ssm4l64d0dr,0.0001,101-150,0.509,ssm,4,-,64,0,-,s4,-,-,-,-
parity,ssm4l256d0dr,0.001,0-50,1.0,ssm,4,-,256,0,-,s4,-,-,-,-
parity,ssm4l256d0dr,0.001,51-100,0.697,ssm,4,-,256,0,-,s4,-,-,-,-
parity,ssm4l256d0dr,0.001,101-150,0.5125,ssm,4,-,256,0,-,s4,-,-,-,-
parity,ssm4l256d0dr,0.0001,0-50,0.8185,ssm,4,-,256,0,-,s4,-,-,-,-
parity,ssm4l256d0dr,0.0001,51-100,0.4105,ssm,4,-,256,0,-,s4,-,-,-,-
parity,ssm4l256d0dr,0.0001,101-150,0.185,ssm,4,-,256,0,-,s4,-,-,-,-
parity,family=ssmsteps_k=60ssms416l64d0dr1mlpln0.001lr,0.001,0-50,1.0,ssm,16,-,64,0,1,s4,-,True,-,-
parity,family=ssmsteps_k=60ssms416l64d0dr1mlpln0.001lr,0.001,51-100,0.6905,ssm,16,-,64,0,1,s4,-,True,-,-
parity,family=ssmsteps_k=60ssms416l64d0dr1mlpln0.001lr,0.001,101-150,0.5025,ssm,16,-,64,0,1,s4,-,True,-,-
parity,ssms416l64d0dr2mlplnstp60k0.001lr,0.001,0-50,0.9925,ssm,16,-,64,0,2,s4,-,True,60,-
parity,ssms416l64d0dr2mlplnstp60k0.001lr,0.001,51-100,0.54,ssm,16,-,64,0,2,s4,-,True,60,-
parity,ssms416l64d0dr2mlplnstp60k0.001lr,0.001,101-150,0.4855,ssm,16,-,64,0,2,s4,-,True,60,-
parity,ssms416l64d0.1dr2mlplnstp60k0.001lr,0.001,0-50,0.979,ssm,16,-,64,0.1,2,s4,-,True,60,-
parity,ssms416l64d0.1dr2mlplnstp60k0.001lr,0.001,51-100,0.5375,ssm,16,-,64,0.1,2,s4,-,True,60,-
parity,ssms416l64d0.1dr2mlplnstp60k0.001lr,0.001,101-150,0.5175,ssm,16,-,64,0.1,2,s4,-,True,60,-
parity,ssms41l4d0dr2mlplnstp30k0.001lr,0.001,0-50,0.5945,ssm,1,-,4,0,2,s4,-,True,30,-
parity,ssms41l4d0dr2mlplnstp30k0.001lr,0.001,51-100,0.487,ssm,1,-,4,0,2,s4,-,True,30,-
parity,ssms41l4d0dr2mlplnstp30k0.001lr,0.001,101-150,0.499,ssm,1,-,4,0,2,s4,-,True,30,-
parity,ssms41l4d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.577,ssm,1,-,4,0.1,2,s4,-,True,30,-
parity,ssms41l4d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.5275,ssm,1,-,4,0.1,2,s4,-,True,30,-
parity,ssms41l4d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.509,ssm,1,-,4,0.1,2,s4,-,True,30,-
parity,ssms41l16d0dr2mlplnstp30k0.001lr,0.001,0-50,0.7275,ssm,1,-,16,0,2,s4,-,True,30,-
parity,ssms41l16d0dr2mlplnstp30k0.001lr,0.001,51-100,0.4955,ssm,1,-,16,0,2,s4,-,True,30,-
parity,ssms41l16d0dr2mlplnstp30k0.001lr,0.001,101-150,0.492,ssm,1,-,16,0,2,s4,-,True,30,-
parity,ssms41l16d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.618,ssm,1,-,16,0.1,2,s4,-,True,30,-
parity,ssms41l16d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.511,ssm,1,-,16,0.1,2,s4,-,True,30,-
parity,ssms41l16d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.4945,ssm,1,-,16,0.1,2,s4,-,True,30,-
parity,ssms41l64d0dr2mlplnstp30k0.001lr,0.001,0-50,0.985,ssm,1,-,64,0,2,s4,-,True,30,-
parity,ssms41l64d0dr2mlplnstp30k0.001lr,0.001,51-100,0.5505,ssm,1,-,64,0,2,s4,-,True,30,-
parity,ssms41l64d0dr2mlplnstp30k0.001lr,0.001,101-150,0.506,ssm,1,-,64,0,2,s4,-,True,30,-
parity,ssms41l64d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.7825,ssm,1,-,64,0.1,2,s4,-,True,30,-
parity,ssms41l64d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.5315,ssm,1,-,64,0.1,2,s4,-,True,30,-
parity,ssms41l64d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.501,ssm,1,-,64,0.1,2,s4,-,True,30,-
parity,ssms42l4d0dr2mlplnstp30k0.001lr,0.001,0-50,0.553,ssm,2,-,4,0,2,s4,-,True,30,-
parity,ssms42l4d0dr2mlplnstp30k0.001lr,0.001,51-100,0.4125,ssm,2,-,4,0,2,s4,-,True,30,-
parity,ssms42l4d0dr2mlplnstp30k0.001lr,0.001,101-150,0.3815,ssm,2,-,4,0,2,s4,-,True,30,-
parity,ssms42l4d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.5905,ssm,2,-,4,0.1,2,s4,-,True,30,-
parity,ssms42l4d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.5145,ssm,2,-,4,0.1,2,s4,-,True,30,-
parity,ssms42l4d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.4925,ssm,2,-,4,0.1,2,s4,-,True,30,-
parity,ssms42l16d0dr2mlplnstp30k0.001lr,0.001,0-50,0.773,ssm,2,-,16,0,2,s4,-,True,30,-
parity,ssms42l16d0dr2mlplnstp30k0.001lr,0.001,51-100,0.5215,ssm,2,-,16,0,2,s4,-,True,30,-
parity,ssms42l16d0dr2mlplnstp30k0.001lr,0.001,101-150,0.507,ssm,2,-,16,0,2,s4,-,True,30,-
parity,ssms42l16d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.673,ssm,2,-,16,0.1,2,s4,-,True,30,-
parity,ssms42l16d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.4815,ssm,2,-,16,0.1,2,s4,-,True,30,-
parity,ssms42l16d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.5105,ssm,2,-,16,0.1,2,s4,-,True,30,-
parity,ssms42l64d0dr2mlplnstp30k0.001lr,0.001,0-50,0.883,ssm,2,-,64,0,2,s4,-,True,30,-
parity,ssms42l64d0dr2mlplnstp30k0.001lr,0.001,51-100,0.502,ssm,2,-,64,0,2,s4,-,True,30,-
parity,ssms42l64d0dr2mlplnstp30k0.001lr,0.001,101-150,0.4545,ssm,2,-,64,0,2,s4,-,True,30,-
parity,ssms42l64d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.944,ssm,2,-,64,0.1,2,s4,-,True,30,-
parity,ssms42l64d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.663,ssm,2,-,64,0.1,2,s4,-,True,30,-
parity,ssms42l64d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.522,ssm,2,-,64,0.1,2,s4,-,True,30,-
parity,ssms44l4d0dr2mlplnstp30k0.001lr,0.001,0-50,0.911,ssm,4,-,4,0,2,s4,-,True,30,-
parity,ssms44l4d0dr2mlplnstp30k0.001lr,0.001,51-100,0.657,ssm,4,-,4,0,2,s4,-,True,30,-
parity,ssms44l4d0dr2mlplnstp30k0.001lr,0.001,101-150,0.493,ssm,4,-,4,0,2,s4,-,True,30,-
parity,ssms44l4d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.5925,ssm,4,-,4,0.1,2,s4,-,True,30,-
parity,ssms44l4d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.509,ssm,4,-,4,0.1,2,s4,-,True,30,-
parity,ssms44l4d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.507,ssm,4,-,4,0.1,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,0-50,0.944,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,51-100,0.5205,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,101-150,0.503,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.678,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.5085,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.506,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,0-50,0.9995,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,51-100,0.6405,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,101-150,0.505,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,0-50,0.896,ssm,4,-,64,0.1,2,s4,-,True,30,-
parity,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,51-100,0.54,ssm,4,-,64,0.1,2,s4,-,True,30,-
parity,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,101-150,0.4915,ssm,4,-,64,0.1,2,s4,-,True,30,-
parity,ssms41l4d0dr2mlplnstp30k0.001lr,0.001,0-19,0.776,ssm,1,-,4,0,2,s4,-,True,30,-
parity,ssms41l4d0dr2mlplnstp30k0.001lr,0.001,20-39,0.5,ssm,1,-,4,0,2,s4,-,True,30,-
parity,ssms41l4d0dr2mlplnstp30k0.001lr,0.001,40-59,0.464,ssm,1,-,4,0,2,s4,-,True,30,-
parity,ssms41l4d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.758,ssm,1,-,4,0.1,2,s4,-,True,30,-
parity,ssms41l4d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.5335,ssm,1,-,4,0.1,2,s4,-,True,30,-
parity,ssms41l4d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.515,ssm,1,-,4,0.1,2,s4,-,True,30,-
parity,ssms41l16d0dr2mlplnstp30k0.001lr,0.001,0-19,0.992,ssm,1,-,16,0,2,s4,-,True,30,-
parity,ssms41l16d0dr2mlplnstp30k0.001lr,0.001,20-39,0.5595,ssm,1,-,16,0,2,s4,-,True,30,-
parity,ssms41l16d0dr2mlplnstp30k0.001lr,0.001,40-59,0.4705,ssm,1,-,16,0,2,s4,-,True,30,-
parity,ssms41l16d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.9845,ssm,1,-,16,0.1,2,s4,-,True,30,-
parity,ssms41l16d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.5605,ssm,1,-,16,0.1,2,s4,-,True,30,-
parity,ssms41l16d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.4965,ssm,1,-,16,0.1,2,s4,-,True,30,-
parity,ssms41l64d0dr2mlplnstp30k0.001lr,0.001,0-19,1.0,ssm,1,-,64,0,2,s4,-,True,30,-
parity,ssms41l64d0dr2mlplnstp30k0.001lr,0.001,20-39,0.585,ssm,1,-,64,0,2,s4,-,True,30,-
parity,ssms41l64d0dr2mlplnstp30k0.001lr,0.001,40-59,0.511,ssm,1,-,64,0,2,s4,-,True,30,-
parity,ssms41l64d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.993,ssm,1,-,64,0.1,2,s4,-,True,30,-
parity,ssms41l64d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.6135,ssm,1,-,64,0.1,2,s4,-,True,30,-
parity,ssms41l64d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.498,ssm,1,-,64,0.1,2,s4,-,True,30,-
parity,ssms42l4d0dr2mlplnstp30k0.001lr,0.001,0-19,0.838,ssm,2,-,4,0,2,s4,-,True,30,-
parity,ssms42l4d0dr2mlplnstp30k0.001lr,0.001,20-39,0.5225,ssm,2,-,4,0,2,s4,-,True,30,-
parity,ssms42l4d0dr2mlplnstp30k0.001lr,0.001,40-59,0.4285,ssm,2,-,4,0,2,s4,-,True,30,-
parity,ssms42l4d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.7275,ssm,2,-,4,0.1,2,s4,-,True,30,-
parity,ssms42l4d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.5495,ssm,2,-,4,0.1,2,s4,-,True,30,-
parity,ssms42l4d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.496,ssm,2,-,4,0.1,2,s4,-,True,30,-
parity,ssms42l16d0dr2mlplnstp30k0.001lr,0.001,0-19,0.97,ssm,2,-,16,0,2,s4,-,True,30,-
parity,ssms42l16d0dr2mlplnstp30k0.001lr,0.001,20-39,0.472,ssm,2,-,16,0,2,s4,-,True,30,-
parity,ssms42l16d0dr2mlplnstp30k0.001lr,0.001,40-59,0.4085,ssm,2,-,16,0,2,s4,-,True,30,-
parity,ssms42l16d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.95,ssm,2,-,16,0.1,2,s4,-,True,30,-
parity,ssms42l16d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.552,ssm,2,-,16,0.1,2,s4,-,True,30,-
parity,ssms42l16d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.5165,ssm,2,-,16,0.1,2,s4,-,True,30,-
parity,ssms42l64d0dr2mlplnstp30k0.001lr,0.001,0-19,1.0,ssm,2,-,64,0,2,s4,-,True,30,-
parity,ssms42l64d0dr2mlplnstp30k0.001lr,0.001,20-39,0.6235,ssm,2,-,64,0,2,s4,-,True,30,-
parity,ssms42l64d0dr2mlplnstp30k0.001lr,0.001,40-59,0.533,ssm,2,-,64,0,2,s4,-,True,30,-
parity,ssms42l64d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.9995,ssm,2,-,64,0.1,2,s4,-,True,30,-
parity,ssms42l64d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.689,ssm,2,-,64,0.1,2,s4,-,True,30,-
parity,ssms42l64d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.5125,ssm,2,-,64,0.1,2,s4,-,True,30,-
parity,ssms44l4d0dr2mlplnstp30k0.001lr,0.001,0-19,0.8075,ssm,4,-,4,0,2,s4,-,True,30,-
parity,ssms44l4d0dr2mlplnstp30k0.001lr,0.001,20-39,0.4705,ssm,4,-,4,0,2,s4,-,True,30,-
parity,ssms44l4d0dr2mlplnstp30k0.001lr,0.001,40-59,0.4455,ssm,4,-,4,0,2,s4,-,True,30,-
parity,ssms44l4d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.7305,ssm,4,-,4,0.1,2,s4,-,True,30,-
parity,ssms44l4d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.528,ssm,4,-,4,0.1,2,s4,-,True,30,-
parity,ssms44l4d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.496,ssm,4,-,4,0.1,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,0-19,0.999,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,20-39,0.4605,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,40-59,0.326,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.9725,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.6045,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.4845,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,0-19,1.0,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,20-39,0.637,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,40-59,0.5165,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,0-19,0.9995,ssm,4,-,64,0.1,2,s4,-,True,30,-
parity,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,20-39,0.6165,ssm,4,-,64,0.1,2,s4,-,True,30,-
parity,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,40-59,0.4985,ssm,4,-,64,0.1,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,0-24,0.9775,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,25-49,0.507,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,50-74,0.488,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,75-99,0.4595,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,100-124,0.461,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,0-24,0.613,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,25-49,0.5255,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,50-74,0.4955,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,75-99,0.4845,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,100-124,0.5035,ssm,4,-,16,0,2,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,0-24,0.9995,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,25-49,0.595,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,50-74,0.4915,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,75-99,0.492,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,100-124,0.4905,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,0-24,0.658,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,25-49,0.4975,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,50-74,0.4905,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,75-99,0.511,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,100-124,0.507,ssm,4,-,16,0,4,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,0-24,0.981,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,25-49,0.59,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,50-74,0.505,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,75-99,0.52,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,100-124,0.494,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,0-24,0.599,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,25-49,0.512,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,50-74,0.4955,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,75-99,0.512,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,100-124,0.509,ssm,4,-,16,0.1,2,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,0-24,0.9555,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,25-49,0.5395,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,50-74,0.509,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,75-99,0.5165,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,100-124,0.4925,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,0-24,0.5545,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,25-49,0.494,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,50-74,0.502,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,75-99,0.5135,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,100-124,0.507,ssm,4,-,16,0.1,4,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,0-24,1.0,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,25-49,0.5575,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,50-74,0.5205,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,75-99,0.505,ssm,4,-,64,0,2,s4,-,True,30,-
parity,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,100-124,0.5025,ssm,4,-,64,0,2,s4,-,True,30,-
